measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,metric_id,metric_name,year,val,upper,lower
28,HALE (Healthy life expectancy),44,Bosnia and Herzegovina,3,Both,22,All Ages,5,Years,2005,67.562356,69.995556,64.799408
28,HALE (Healthy life expectancy),45,Bulgaria,3,Both,22,All Ages,5,Years,2005,64.135124,66.316906,61.675184
28,HALE (Healthy life expectancy),46,Croatia,3,Both,22,All Ages,5,Years,2005,66.536935,68.91341,63.912775
28,HALE (Healthy life expectancy),47,Czech Republic,3,Both,22,All Ages,5,Years,2005,67.065871,69.442837,64.360928
28,HALE (Healthy life expectancy),48,Hungary,3,Both,22,All Ages,5,Years,2005,64.289902,66.565758,61.740437
28,HALE (Healthy life expectancy),49,Macedonia,3,Both,22,All Ages,5,Years,2005,65.437788,67.652649,62.955292
28,HALE (Healthy life expectancy),50,Montenegro,3,Both,22,All Ages,5,Years,2005,66.132255,68.47522,63.544336
28,HALE (Healthy life expectancy),51,Poland,3,Both,22,All Ages,5,Years,2005,66.127122,68.404976,63.483858
28,HALE (Healthy life expectancy),52,Romania,3,Both,22,All Ages,5,Years,2005,63.933744,66.146206,61.448065
28,HALE (Healthy life expectancy),53,Serbia,3,Both,22,All Ages,5,Years,2005,64.724356,66.941044,62.228609
28,HALE (Healthy life expectancy),54,Slovakia,3,Both,22,All Ages,5,Years,2005,65.451765,67.735668,62.865786
28,HALE (Healthy life expectancy),55,Slovenia,3,Both,22,All Ages,5,Years,2005,68.095807,70.540119,65.307098
28,HALE (Healthy life expectancy),56,Eastern Europe,3,Both,22,All Ages,5,Years,2005,57.969865,60.033749,55.611876
28,HALE (Healthy life expectancy),44534,Commonwealth,3,Both,22,All Ages,5,Years,2000,52.928292,55.135035,50.512846
28,HALE (Healthy life expectancy),44535,Commonwealth High Income,3,Both,22,All Ages,5,Years,2000,68.530141,71.007439,65.672585
28,HALE (Healthy life expectancy),44536,Commonwealth Middle Income,3,Both,22,All Ages,5,Years,2000,52.196446,54.423576,49.736338
28,HALE (Healthy life expectancy),44537,Commonwealth Low Income,3,Both,22,All Ages,5,Years,2000,50.155644,52.283503,47.777826
28,HALE (Healthy life expectancy),44559,Africa,3,Both,22,All Ages,5,Years,2000,48.365261,50.472799,45.977144
28,HALE (Healthy life expectancy),44560,America,3,Both,22,All Ages,5,Years,2000,64.696319,67.097744,61.949944
28,HALE (Healthy life expectancy),44561,Asia,3,Both,22,All Ages,5,Years,2000,58.608182,60.634407,56.260386
28,HALE (Healthy life expectancy),44562,Europe,3,Both,22,All Ages,5,Years,2000,64.094849,66.439125,61.396269
28,HALE (Healthy life expectancy),44563,African Region,3,Both,22,All Ages,5,Years,2000,46.500473,48.536005,44.148445
28,HALE (Healthy life expectancy),44564,Region of the Americas,3,Both,22,All Ages,5,Years,2000,64.696321,67.09774,61.949951
28,HALE (Healthy life expectancy),44565,South-East Asia Region,3,Both,22,All Ages,5,Years,2000,54.434561,56.659389,51.957907
28,HALE (Healthy life expectancy),44566,European Region,3,Both,22,All Ages,5,Years,2000,63.680398,66.00845,60.994268
28,HALE (Healthy life expectancy),44567,Eastern Mediterranean Region,3,Both,22,All Ages,5,Years,2000,57.089059,59.471437,54.499416
28,HALE (Healthy life expectancy),44568,Western Pacific Region,3,Both,22,All Ages,5,Years,2000,63.379016,65.392658,61.124109
28,HALE (Healthy life expectancy),44575,World Bank High Income,3,Both,22,All Ages,5,Years,2000,68.036022,70.463604,65.217789
28,HALE (Healthy life expectancy),44576,World Bank Upper Middle Income,3,Both,22,All Ages,5,Years,2000,61.450698,63.475542,59.035593
28,HALE (Healthy life expectancy),44577,World Bank Lower Middle Income,3,Both,22,All Ages,5,Years,2000,54.294232,56.485201,51.861078
28,HALE (Healthy life expectancy),44578,World Bank Low Income,3,Both,22,All Ages,5,Years,2000,46.186063,48.227583,43.941019
28,HALE (Healthy life expectancy),44579,ECA,3,Both,22,All Ages,5,Years,2000,48.365261,50.472799,45.977144
28,HALE (Healthy life expectancy),44580,ECE,3,Both,22,All Ages,5,Years,2000,64.499968,66.865757,61.769766
28,HALE (Healthy life expectancy),44581,ECLAC,3,Both,22,All Ages,5,Years,2000,66.509664,68.904545,63.73094
28,HALE (Healthy life expectancy),44582,ESCAP,3,Both,22,All Ages,5,Years,2000,59.231825,61.304403,56.808733
28,HALE (Healthy life expectancy),44583,ESCWA,3,Both,22,All Ages,5,Years,2000,60.053447,62.630272,57.374195
28,HALE (Healthy life expectancy),44584,OECD Countries,3,Both,22,All Ages,5,Years,2000,67.678025,70.106232,64.874237
28,HALE (Healthy life expectancy),44585,European Free Trade Association,3,Both,22,All Ages,5,Years,2000,69.146458,71.775402,66.123337
28,HALE (Healthy life expectancy),44586,G20,3,Both,22,All Ages,5,Years,2000,60.543105,62.69095,58.079941
28,HALE (Healthy life expectancy),44587,African Union,3,Both,22,All Ages,5,Years,2000,47.980885,50.065491,45.602926
28,HALE (Healthy life expectancy),44588,Southern African Development Community,3,Both,22,All Ages,5,Years,2000,45.335278,47.531597,42.789576
28,HALE (Healthy life expectancy),44589,Gulf Cooperation Council,3,Both,22,All Ages,5,Years,2000,66.329558,69.030712,63.383169
28,HALE (Healthy life expectancy),44590,Four World Regions,3,Both,22,All Ages,5,Years,2000,58.281215,60.379078,55.853901
28,HALE (Healthy life expectancy),44591,World Bank Income Levels,3,Both,22,All Ages,5,Years,2000,58.28797,60.385452,55.860878
28,HALE (Healthy life expectancy),44593,EU-15,3,Both,22,All Ages,5,Years,2000,68.74898,71.269604,65.841171
28,HALE (Healthy life expectancy),44634,High-middle SDI,3,Both,22,All Ages,5,Years,2000,62.566676,64.743401,60.104897
28,HALE (Healthy life expectancy),44635,High SDI,3,Both,22,All Ages,5,Years,2000,66.386969,68.752861,63.649967
28,HALE (Healthy life expectancy),44636,Low-middle SDI,3,Both,22,All Ages,5,Years,2000,51.600116,53.770702,49.141376
28,HALE (Healthy life expectancy),44637,Low SDI,3,Both,22,All Ages,5,Years,2000,45.054167,47.191778,42.827051
28,HALE (Healthy life expectancy),44638,North America,3,Both,22,All Ages,5,Years,2000,66.87925,69.393581,64.008453
28,HALE (Healthy life expectancy),44639,Middle SDI,3,Both,22,All Ages,5,Years,2000,59.508367,61.519575,57.166565
28,HALE (Healthy life expectancy),44642,Nordic Region,3,Both,22,All Ages,5,Years,2000,68.678061,71.196804,65.802341
28,HALE (Healthy life expectancy),1,Global,3,Both,22,All Ages,5,Years,2005,59.62669,61.82913,57.116529
28,HALE (Healthy life expectancy),4,"Southeast Asia, East Asia, and Oceania",3,Both,22,All Ages,5,Years,2005,63.258636,65.320759,60.997305
28,HALE (Healthy life expectancy),5,East Asia,3,Both,22,All Ages,5,Years,2005,64.341548,66.360828,62.078804
28,HALE (Healthy life expectancy),6,China,3,Both,22,All Ages,5,Years,2005,64.307237,66.332935,62.061628
28,HALE (Healthy life expectancy),7,North Korea,3,Both,22,All Ages,5,Years,2005,62.636753,65.464252,59.254122
28,HALE (Healthy life expectancy),8,Taiwan,3,Both,22,All Ages,5,Years,2005,68.628394,70.856747,66.056957
28,HALE (Healthy life expectancy),9,Southeast Asia,3,Both,22,All Ages,5,Years,2005,61.176233,63.369648,58.698555
28,HALE (Healthy life expectancy),10,Cambodia,3,Both,22,All Ages,5,Years,2005,56.092068,58.276783,53.80302
28,HALE (Healthy life expectancy),11,Indonesia,3,Both,22,All Ages,5,Years,2005,60.498339,62.70937,58.103645
28,HALE (Healthy life expectancy),57,Belarus,3,Both,22,All Ages,5,Years,2005,60.619191,62.727549,58.300615
28,HALE (Healthy life expectancy),58,Estonia,3,Both,22,All Ages,5,Years,2005,63.748924,66.025589,61.158031
28,HALE (Healthy life expectancy),59,Latvia,3,Both,22,All Ages,5,Years,2005,62.581161,64.796448,60.075377
28,HALE (Healthy life expectancy),60,Lithuania,3,Both,22,All Ages,5,Years,2005,62.949935,65.221142,60.348919
28,HALE (Healthy life expectancy),61,Moldova,3,Both,22,All Ages,5,Years,2005,61.42022,63.548943,58.999712
28,HALE (Healthy life expectancy),62,Russia,3,Both,22,All Ages,5,Years,2005,57.06478,59.142288,54.686083
28,HALE (Healthy life expectancy),63,Ukraine,3,Both,22,All Ages,5,Years,2005,59.306511,61.333548,57.048836
28,HALE (Healthy life expectancy),64,High-income,3,Both,22,All Ages,5,Years,2005,69.351347,71.859596,66.46365
28,HALE (Healthy life expectancy),65,High-income Asia Pacific,3,Both,22,All Ages,5,Years,2005,72.27168,74.60154,69.623981
28,HALE (Healthy life expectancy),66,Brunei,3,Both,22,All Ages,5,Years,2005,68.084783,70.372101,65.612526
28,HALE (Healthy life expectancy),67,Japan,3,Both,22,All Ages,5,Years,2005,72.924811,75.247852,70.298595
28,HALE (Healthy life expectancy),68,South Korea,3,Both,22,All Ages,5,Years,2005,69.724492,72.022907,67.057369
28,HALE (Healthy life expectancy),69,Singapore,3,Both,22,All Ages,5,Years,2005,71.991398,74.079525,69.617405
28,HALE (Healthy life expectancy),70,Australasia,3,Both,22,All Ages,5,Years,2005,70.259865,72.91045,67.264645
28,HALE (Healthy life expectancy),71,Australia,3,Both,22,All Ages,5,Years,2005,70.426086,73.088337,67.431068
28,HALE (Healthy life expectancy),72,New Zealand,3,Both,22,All Ages,5,Years,2005,69.484212,72.080112,66.544167
28,HALE (Healthy life expectancy),73,Western Europe,3,Both,22,All Ages,5,Years,2005,69.890614,72.457779,66.926334
28,HALE (Healthy life expectancy),74,Andorra,3,Both,22,All Ages,5,Years,2005,73.486318,76.262623,70.360413
28,HALE (Healthy life expectancy),75,Austria,3,Both,22,All Ages,5,Years,2005,69.51037,72.101833,66.574379
28,HALE (Healthy life expectancy),76,Belgium,3,Both,22,All Ages,5,Years,2005,69.075812,71.637306,66.129925
28,HALE (Healthy life expectancy),77,Cyprus,3,Both,22,All Ages,5,Years,2005,68.994464,71.530769,66.074036
28,HALE (Healthy life expectancy),78,Denmark,3,Both,22,All Ages,5,Years,2005,68.517742,71.01656,65.666836
28,HALE (Healthy life expectancy),79,Finland,3,Both,22,All Ages,5,Years,2005,68.792346,71.468964,65.746166
28,HALE (Healthy life expectancy),80,France,3,Both,22,All Ages,5,Years,2005,70.392178,72.99794,67.367954
28,HALE (Healthy life expectancy),81,Germany,3,Both,22,All Ages,5,Years,2005,69.364986,71.935596,66.437397
28,HALE (Healthy life expectancy),82,Greece,3,Both,22,All Ages,5,Years,2005,69.906206,72.402493,67.063972
28,HALE (Healthy life expectancy),83,Iceland,3,Both,22,All Ages,5,Years,2005,71.45186,74.059326,68.464966
28,HALE (Healthy life expectancy),84,Ireland,3,Both,22,All Ages,5,Years,2005,69.643919,72.249168,66.636639
28,HALE (Healthy life expectancy),85,Israel,3,Both,22,All Ages,5,Years,2005,69.836312,72.344963,66.983074
28,HALE (Healthy life expectancy),86,Italy,3,Both,22,All Ages,5,Years,2005,70.933872,73.533569,67.967384
28,HALE (Healthy life expectancy),87,Luxembourg,3,Both,22,All Ages,5,Years,2005,69.459252,72.138813,66.404388
28,HALE (Healthy life expectancy),88,Malta,3,Both,22,All Ages,5,Years,2005,70.41393,73.037235,67.386768
28,HALE (Healthy life expectancy),89,Netherlands,3,Both,22,All Ages,5,Years,2005,69.439773,72.043457,66.49292
28,HALE (Healthy life expectancy),90,Norway,3,Both,22,All Ages,5,Years,2005,69.785864,72.41301,66.786827
28,HALE (Healthy life expectancy),91,Portugal,3,Both,22,All Ages,5,Years,2005,68.50599,71.019142,65.578835
28,HALE (Healthy life expectancy),92,Spain,3,Both,22,All Ages,5,Years,2005,70.553737,73.077194,67.60582
28,HALE (Healthy life expectancy),93,Sweden,3,Both,22,All Ages,5,Years,2005,70.642088,73.183643,67.763351
28,HALE (Healthy life expectancy),94,Switzerland,3,Both,22,All Ages,5,Years,2005,70.768475,73.459949,67.656624
28,HALE (Healthy life expectancy),95,United Kingdom,3,Both,22,All Ages,5,Years,2005,69.285877,71.760834,66.383213
28,HALE (Healthy life expectancy),96,Southern Latin America,3,Both,22,All Ages,5,Years,2005,67.249101,69.505669,64.659576
28,HALE (Healthy life expectancy),97,Argentina,3,Both,22,All Ages,5,Years,2005,66.583107,68.828815,64.031033
28,HALE (Healthy life expectancy),98,Chile,3,Both,22,All Ages,5,Years,2005,69.187136,71.496811,66.513786
28,HALE (Healthy life expectancy),99,Uruguay,3,Both,22,All Ages,5,Years,2005,66.95347,69.144985,64.408043
28,HALE (Healthy life expectancy),100,High-income North America,3,Both,22,All Ages,5,Years,2005,67.388239,69.966999,64.46862
28,HALE (Healthy life expectancy),101,Canada,3,Both,22,All Ages,5,Years,2005,69.883617,72.520554,66.857677
28,HALE (Healthy life expectancy),102,United States,3,Both,22,All Ages,5,Years,2005,67.097923,69.673584,64.193001
28,HALE (Healthy life expectancy),103,Latin America and Caribbean,3,Both,22,All Ages,5,Years,2005,64.313161,66.668133,61.629986
28,HALE (Healthy life expectancy),104,Caribbean,3,Both,22,All Ages,5,Years,2005,62.018229,64.390636,59.338627
28,HALE (Healthy life expectancy),105,Antigua and Barbuda,3,Both,22,All Ages,5,Years,2005,65.461192,67.959393,62.645891
28,HALE (Healthy life expectancy),106,The Bahamas,3,Both,22,All Ages,5,Years,2005,62.662628,65.029434,59.948469
28,HALE (Healthy life expectancy),107,Barbados,3,Both,22,All Ages,5,Years,2005,65.466137,68.149464,62.655052
28,HALE (Healthy life expectancy),108,Belize,3,Both,22,All Ages,5,Years,2005,61.511087,63.713715,59.01289
28,HALE (Healthy life expectancy),109,Cuba,3,Both,22,All Ages,5,Years,2005,67.788179,70.219784,65.006725
28,HALE (Healthy life expectancy),110,Dominica,3,Both,22,All Ages,5,Years,2005,64.588877,67.082993,61.754301
28,HALE (Healthy life expectancy),111,Dominican Republic,3,Both,22,All Ages,5,Years,2005,64.281923,66.729729,61.704002
28,HALE (Healthy life expectancy),112,Grenada,3,Both,22,All Ages,5,Years,2005,61.476641,63.759632,58.909464
28,HALE (Healthy life expectancy),113,Guyana,3,Both,22,All Ages,5,Years,2005,56.416212,58.552073,53.973532
28,HALE (Healthy life expectancy),114,Haiti,3,Both,22,All Ages,5,Years,2005,52.3123,54.896355,49.581381
28,HALE (Healthy life expectancy),115,Jamaica,3,Both,22,All Ages,5,Years,2005,65.696442,68.364937,62.840601
28,HALE (Healthy life expectancy),116,Saint Lucia,3,Both,22,All Ages,5,Years,2005,63.887821,66.277077,61.219938
28,HALE (Healthy life expectancy),117,Saint Vincent and the Grenadines,3,Both,22,All Ages,5,Years,2005,61.628469,63.927309,59.049442
28,HALE (Healthy life expectancy),118,Suriname,3,Both,22,All Ages,5,Years,2005,61.251428,63.577385,58.708767
28,HALE (Healthy life expectancy),119,Trinidad and Tobago,3,Both,22,All Ages,5,Years,2005,62.124957,64.475086,59.447956
28,HALE (Healthy life expectancy),120,Andean Latin America,3,Both,22,All Ages,5,Years,2005,65.574408,67.973019,62.876366
28,HALE (Healthy life expectancy),121,Bolivia,3,Both,22,All Ages,5,Years,2005,61.509015,63.931488,58.922741
28,HALE (Healthy life expectancy),122,Ecuador,3,Both,22,All Ages,5,Years,2005,64.893055,67.398289,62.097189
28,HALE (Healthy life expectancy),123,Peru,3,Both,22,All Ages,5,Years,2005,67.529896,70.024464,64.726284
28,HALE (Healthy life expectancy),124,Central Latin America,3,Both,22,All Ages,5,Years,2005,65.698673,68.004147,63.036732
28,HALE (Healthy life expectancy),125,Colombia,3,Both,22,All Ages,5,Years,2005,66.119346,68.423008,63.434202
28,HALE (Healthy life expectancy),126,Costa Rica,3,Both,22,All Ages,5,Years,2005,69.373665,71.868515,66.489445
28,HALE (Healthy life expectancy),127,El Salvador,3,Both,22,All Ages,5,Years,2005,63.831828,66.202606,61.125851
28,HALE (Healthy life expectancy),128,Guatemala,3,Both,22,All Ages,5,Years,2005,60.825689,63.210205,58.179224
28,HALE (Healthy life expectancy),129,Honduras,3,Both,22,All Ages,5,Years,2005,62.758576,65.574226,59.674623
28,HALE (Healthy life expectancy),130,Mexico,3,Both,22,All Ages,5,Years,2005,66.358177,68.609753,63.81831
28,HALE (Healthy life expectancy),131,Nicaragua,3,Both,22,All Ages,5,Years,2005,67.172968,69.710018,64.381561
28,HALE (Healthy life expectancy),132,Panama,3,Both,22,All Ages,5,Years,2005,67.623309,70.1124,64.755852
28,HALE (Healthy life expectancy),133,Venezuela,3,Both,22,All Ages,5,Years,2005,64.590058,67.180092,61.67259
28,HALE (Healthy life expectancy),134,Tropical Latin America,3,Both,22,All Ages,5,Years,2005,63.146884,65.569725,60.468836
28,HALE (Healthy life expectancy),135,Brazil,3,Both,22,All Ages,5,Years,2005,63.108355,65.528267,60.432549
28,HALE (Healthy life expectancy),136,Paraguay,3,Both,22,All Ages,5,Years,2005,64.631482,67.184978,61.794586
28,HALE (Healthy life expectancy),137,North Africa and Middle East,3,Both,22,All Ages,5,Years,2005,61.122788,63.61244,58.437794
28,HALE (Healthy life expectancy),138,North Africa and Middle East,3,Both,22,All Ages,5,Years,2005,61.122788,63.61244,58.437794
28,HALE (Healthy life expectancy),139,Algeria,3,Both,22,All Ages,5,Years,2005,64.964002,67.693821,62.056915
28,HALE (Healthy life expectancy),140,Bahrain,3,Both,22,All Ages,5,Years,2005,65.474876,68.156406,62.393423
28,HALE (Healthy life expectancy),141,Egypt,3,Both,22,All Ages,5,Years,2005,60.892388,63.297136,58.198517
28,HALE (Healthy life expectancy),142,Iran,3,Both,22,All Ages,5,Years,2005,62.5148,65.442684,59.50058
28,HALE (Healthy life expectancy),143,Iraq,3,Both,22,All Ages,5,Years,2005,56.565205,59.504095,53.473541
28,HALE (Healthy life expectancy),144,Jordan,3,Both,22,All Ages,5,Years,2005,64.416552,67.021114,61.48694
28,HALE (Healthy life expectancy),145,Kuwait,3,Both,22,All Ages,5,Years,2005,67.639045,70.266953,64.7836
28,HALE (Healthy life expectancy),146,Lebanon,3,Both,22,All Ages,5,Years,2005,65.596518,68.76902,62.150515
28,HALE (Healthy life expectancy),147,Libya,3,Both,22,All Ages,5,Years,2005,65.489013,68.072334,62.620058
28,HALE (Healthy life expectancy),148,Morocco,3,Both,22,All Ages,5,Years,2005,62.554842,65.755672,59.429295
28,HALE (Healthy life expectancy),149,Palestine,3,Both,22,All Ages,5,Years,2005,64.610193,67.288361,61.726782
28,HALE (Healthy life expectancy),150,Oman,3,Both,22,All Ages,5,Years,2005,65.390121,68.172867,62.28413
28,HALE (Healthy life expectancy),151,Qatar,3,Both,22,All Ages,5,Years,2005,66.008196,68.933895,62.992041
28,HALE (Healthy life expectancy),152,Saudi Arabia,3,Both,22,All Ages,5,Years,2005,67.804107,70.46241,64.946022
28,HALE (Healthy life expectancy),153,Syria,3,Both,22,All Ages,5,Years,2005,66.187293,68.616646,63.440266
28,HALE (Healthy life expectancy),154,Tunisia,3,Both,22,All Ages,5,Years,2005,66.197081,68.909912,63.185734
28,HALE (Healthy life expectancy),155,Turkey,3,Both,22,All Ages,5,Years,2005,66.030002,68.609413,63.108746
28,HALE (Healthy life expectancy),156,United Arab Emirates,3,Both,22,All Ages,5,Years,2005,65.090442,67.851856,62.115286
28,HALE (Healthy life expectancy),157,Yemen,3,Both,22,All Ages,5,Years,2005,56.499213,61.332657,51.884186
28,HALE (Healthy life expectancy),158,South Asia,3,Both,22,All Ages,5,Years,2005,54.893494,57.191732,52.355482
28,HALE (Healthy life expectancy),159,South Asia,3,Both,22,All Ages,5,Years,2005,54.893494,57.191732,52.355482
28,HALE (Healthy life expectancy),160,Afghanistan,3,Both,22,All Ages,5,Years,2005,44.934135,47.9715,42.030691
28,HALE (Healthy life expectancy),161,Bangladesh,3,Both,22,All Ages,5,Years,2005,57.933739,60.435144,55.223867
28,HALE (Healthy life expectancy),162,Bhutan,3,Both,22,All Ages,5,Years,2005,59.673565,62.508301,56.659971
28,HALE (Healthy life expectancy),163,India,3,Both,22,All Ages,5,Years,2005,54.657054,56.976515,52.142063
28,HALE (Healthy life expectancy),164,Nepal,3,Both,22,All Ages,5,Years,2005,58.577085,60.984352,55.828218
28,HALE (Healthy life expectancy),165,Pakistan,3,Both,22,All Ages,5,Years,2005,53.87671,56.321177,51.353468
28,HALE (Healthy life expectancy),166,Sub-Saharan Africa,3,Both,22,All Ages,5,Years,2005,47.528153,49.568636,45.111799
28,HALE (Healthy life expectancy),167,Central Sub-Saharan Africa,3,Both,22,All Ages,5,Years,2005,46.581961,49.913111,42.497406
28,HALE (Healthy life expectancy),168,Angola,3,Both,22,All Ages,5,Years,2005,48.042269,56.251324,38.342514
28,HALE (Healthy life expectancy),169,Central African Republic,3,Both,22,All Ages,5,Years,2005,39.37756,44.80541,34.583782
28,HALE (Healthy life expectancy),170,Congo,3,Both,22,All Ages,5,Years,2005,48.713123,51.557713,45.3866
28,HALE (Healthy life expectancy),171,Democratic Republic of the Congo,3,Both,22,All Ages,5,Years,2005,46.818938,50.023222,42.153851
28,HALE (Healthy life expectancy),172,Equatorial Guinea,3,Both,22,All Ages,5,Years,2005,49.163342,56.281149,38.968294
28,HALE (Healthy life expectancy),173,Gabon,3,Both,22,All Ages,5,Years,2005,51.296315,54.247929,47.937771
28,HALE (Healthy life expectancy),174,Eastern Sub-Saharan Africa,3,Both,22,All Ages,5,Years,2005,48.027098,50.126648,45.672791
28,HALE (Healthy life expectancy),175,Burundi,3,Both,22,All Ages,5,Years,2005,48.076617,50.877642,45.189651
28,HALE (Healthy life expectancy),176,Comoros,3,Both,22,All Ages,5,Years,2005,57.505067,60.429068,54.529053
28,HALE (Healthy life expectancy),177,Djibouti,3,Both,22,All Ages,5,Years,2005,53.026666,58.76186,46.537727
28,HALE (Healthy life expectancy),178,Eritrea,3,Both,22,All Ages,5,Years,2005,52.186193,57.765217,46.630106
28,HALE (Healthy life expectancy),179,Ethiopia,3,Both,22,All Ages,5,Years,2005,49.258907,51.612875,46.847195
28,HALE (Healthy life expectancy),180,Kenya,3,Both,22,All Ages,5,Years,2005,49.216525,51.60194,46.341568
28,HALE (Healthy life expectancy),181,Madagascar,3,Both,22,All Ages,5,Years,2005,52.802668,55.547232,49.631977
28,HALE (Healthy life expectancy),182,Malawi,3,Both,22,All Ages,5,Years,2005,42.085151,44.794394,39.439972
28,HALE (Healthy life expectancy),183,Mauritius,3,Both,22,All Ages,5,Years,2005,64.038638,66.107349,61.657841
28,HALE (Healthy life expectancy),184,Mozambique,3,Both,22,All Ages,5,Years,2005,45.312902,48.44268,42.214403
28,HALE (Healthy life expectancy),185,Rwanda,3,Both,22,All Ages,5,Years,2005,51.533169,54.453413,48.507652
28,HALE (Healthy life expectancy),186,Seychelles,3,Both,22,All Ages,5,Years,2005,63.624278,65.751957,61.280924
28,HALE (Healthy life expectancy),187,Somalia,3,Both,22,All Ages,5,Years,2005,46.067332,55.245119,35.972559
28,HALE (Healthy life expectancy),74,Andorra,3,Both,22,All Ages,5,Years,2010,73.895686,76.655602,70.740402
28,HALE (Healthy life expectancy),75,Austria,3,Both,22,All Ages,5,Years,2010,70.382946,72.998074,67.389091
28,HALE (Healthy life expectancy),76,Belgium,3,Both,22,All Ages,5,Years,2010,69.914366,72.536549,66.95174
28,HALE (Healthy life expectancy),77,Cyprus,3,Both,22,All Ages,5,Years,2010,70.32133,72.941277,67.298538
28,HALE (Healthy life expectancy),78,Denmark,3,Both,22,All Ages,5,Years,2010,69.455669,71.989056,66.593121
28,HALE (Healthy life expectancy),79,Finland,3,Both,22,All Ages,5,Years,2010,69.692834,72.36182,66.622402
28,HALE (Healthy life expectancy),80,France,3,Both,22,All Ages,5,Years,2010,71.219517,73.827766,68.179287
28,HALE (Healthy life expectancy),81,Germany,3,Both,22,All Ages,5,Years,2010,70.149262,72.723557,67.223385
28,HALE (Healthy life expectancy),82,Greece,3,Both,22,All Ages,5,Years,2010,70.681011,73.194248,67.773243
28,HALE (Healthy life expectancy),83,Iceland,3,Both,22,All Ages,5,Years,2010,72.510588,75.172241,69.516552
28,HALE (Healthy life expectancy),84,Ireland,3,Both,22,All Ages,5,Years,2010,70.775902,73.429043,67.721649
28,HALE (Healthy life expectancy),85,Israel,3,Both,22,All Ages,5,Years,2010,71.367853,73.982349,68.351234
28,HALE (Healthy life expectancy),86,Italy,3,Both,22,All Ages,5,Years,2010,71.717176,74.371292,68.726509
28,HALE (Healthy life expectancy),44534,Commonwealth,3,Both,22,All Ages,5,Years,2005,54.283206,56.513414,51.769857
28,HALE (Healthy life expectancy),44535,Commonwealth High Income,3,Both,22,All Ages,5,Years,2005,69.557281,72.103313,66.623669
28,HALE (Healthy life expectancy),44536,Commonwealth Middle Income,3,Both,22,All Ages,5,Years,2005,53.418318,55.620026,50.891489
28,HALE (Healthy life expectancy),44537,Commonwealth Low Income,3,Both,22,All Ages,5,Years,2005,52.401776,54.653175,49.936802
28,HALE (Healthy life expectancy),44559,Africa,3,Both,22,All Ages,5,Years,2005,49.929157,52.05232,47.433887
28,HALE (Healthy life expectancy),44560,America,3,Both,22,All Ages,5,Years,2005,65.619624,68.079884,62.839655
28,HALE (Healthy life expectancy),44561,Asia,3,Both,22,All Ages,5,Years,2005,60.15569,62.323854,57.757362
28,HALE (Healthy life expectancy),44562,Europe,3,Both,22,All Ages,5,Years,2005,65.051113,67.39439,62.350857
28,HALE (Healthy life expectancy),44563,African Region,3,Both,22,All Ages,5,Years,2005,48.186795,50.227375,45.767601
28,HALE (Healthy life expectancy),44564,Region of the Americas,3,Both,22,All Ages,5,Years,2005,65.619698,68.079987,62.839731
28,HALE (Healthy life expectancy),44565,South-East Asia Region,3,Both,22,All Ages,5,Years,2005,56.27249,58.516375,53.780905
28,HALE (Healthy life expectancy),44566,European Region,3,Both,22,All Ages,5,Years,2005,64.661557,66.985149,61.965729
28,HALE (Healthy life expectancy),44567,Eastern Mediterranean Region,3,Both,22,All Ages,5,Years,2005,57.607316,60.052494,55.057295
28,HALE (Healthy life expectancy),44568,Western Pacific Region,3,Both,22,All Ages,5,Years,2005,64.992827,67.121365,62.611294
28,HALE (Healthy life expectancy),44575,World Bank High Income,3,Both,22,All Ages,5,Years,2005,68.974479,71.470783,66.102268
28,HALE (Healthy life expectancy),44576,World Bank Upper Middle Income,3,Both,22,All Ages,5,Years,2005,62.734872,64.853359,60.330952
28,HALE (Healthy life expectancy),44577,World Bank Lower Middle Income,3,Both,22,All Ages,5,Years,2005,55.626532,57.844889,53.155437
28,HALE (Healthy life expectancy),44578,World Bank Low Income,3,Both,22,All Ages,5,Years,2005,48.854923,50.935366,46.449881
28,HALE (Healthy life expectancy),44579,ECA,3,Both,22,All Ages,5,Years,2005,49.929157,52.05232,47.433887
28,HALE (Healthy life expectancy),44580,ECE,3,Both,22,All Ages,5,Years,2005,65.364546,67.736645,62.586805
28,HALE (Healthy life expectancy),44581,ECLAC,3,Both,22,All Ages,5,Years,2005,67.538641,70.000805,64.711494
28,HALE (Healthy life expectancy),44582,ESCAP,3,Both,22,All Ages,5,Years,2005,60.690795,62.904306,58.230478
28,HALE (Healthy life expectancy),44583,ESCWA,3,Both,22,All Ages,5,Years,2005,60.935345,63.440081,58.279135
28,HALE (Healthy life expectancy),44584,OECD Countries,3,Both,22,All Ages,5,Years,2005,68.711028,71.183739,65.857384
28,HALE (Healthy life expectancy),44585,European Free Trade Association,3,Both,22,All Ages,5,Years,2005,70.425397,73.122932,67.371231
28,HALE (Healthy life expectancy),44586,G20,3,Both,22,All Ages,5,Years,2005,61.903614,64.12859,59.405737
28,HALE (Healthy life expectancy),44587,African Union,3,Both,22,All Ages,5,Years,2005,49.565475,51.661072,47.077265
28,HALE (Healthy life expectancy),44588,Southern African Development Community,3,Both,22,All Ages,5,Years,2005,45.764333,48.009844,43.21319
