measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,295,"Communicable, maternal, neonatal, and nutritional diseases",1,Number,2015,112501888.8,156270875.1,80347433.63
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,296,HIV/AIDS and tuberculosis,1,Number,2015,6702308.028,8863490.696,4798553.734
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,297,Tuberculosis,1,Number,2015,2712398.98,3744049.905,1829879.124
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2015,3989909.048,5159494.33,2891202.311
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,299,HIV/AIDS - Tuberculosis,1,Number,2015,471881.3547,645554.4631,316007.9453
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,300,HIV/AIDS resulting in other diseases,1,Number,2015,3518027.693,4558915.243,2555402.549
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,301,"Diarrhea, lower respiratory, and other common infectious diseases",1,Number,2015,14864960.08,20283376.68,10396981.29
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,302,Diarrheal diseases,1,Number,2015,5731694.406,7890462.816,3943293.929
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,318,Intestinal infectious diseases,1,Number,2015,220296.1797,306507.4769,149347.3568
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,319,Typhoid fever,1,Number,2015,191026.8803,267807.4586,129489.5364
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,320,Paratyphoid fever,1,Number,2015,27502.85986,40738.70924,17482.3906
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,321,Other intestinal infectious diseases,1,Number,2015,1766.439536,4105.71587,554.7078751
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,322,Lower respiratory infections,1,Number,2015,540385.4858,760338.8382,365304.3124
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,328,Upper respiratory infections,1,Number,2015,2738419.845,4644263.698,1538597.411
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,329,Otitis media,1,Number,2015,3321531.292,4906275.731,2114207.047
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,332,Meningitis,1,Number,2015,1516888.136,1985968.136,1076082.329
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,333,Pneumococcal meningitis,1,Number,2015,728786.0713,959882.0946,513101.9427
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,334,H influenzae type B meningitis,1,Number,2015,302065.5817,407056.6403,209385.1131
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,335,Meningococcal meningitis,1,Number,2015,161582.1869,215573.6367,111650.7675
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,336,Other meningitis,1,Number,2015,324454.2961,428066.5386,225139.563
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,337,Encephalitis,1,Number,2015,456993.4814,594938.6539,326703.2584
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,338,Diphtheria,1,Number,2015,44.76289696,90.00909679,21.83091048
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,339,Whooping cough,1,Number,2015,110303.3909,167006.2094,65567.33861
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,340,Tetanus,1,Number,2015,9091.690432,12150.67515,6675.711685
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,341,Measles,1,Number,2015,11516.79138,25345.06619,4313.258967
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,342,Varicella and herpes zoster,1,Number,2015,207794.6154,316528.9287,127873.3527
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,344,Neglected tropical diseases and malaria,1,Number,2015,20763141.29,32174518.59,13382448.62
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,345,Malaria,1,Number,2015,3358216.108,4703949.991,2356890.848
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,346,Chagas disease,1,Number,2015,63052.40965,90778.27324,42105.10058
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,347,Leishmaniasis,1,Number,2015,45782.61854,86673.36322,22797.04365
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,348,Visceral leishmaniasis,1,Number,2015,4251.072547,6105.848617,2862.545704
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,349,Cutaneous and mucocutaneous leishmaniasis,1,Number,2015,41531.546,80824.9604,19409.09974
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,350,African trypanosomiasis,1,Number,2015,2974.386831,5304.056518,1408.980889
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,351,Schistosomiasis,1,Number,2015,2472561.654,4521202.451,1275001.859
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,352,Cysticercosis,1,Number,2015,286657.1856,392789.14,194242.123
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,353,Cystic echinococcosis,1,Number,2015,126780.5369,174552.2111,86719.38286
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,354,Lymphatic filariasis,1,Number,2015,2074955.206,3311239.525,1120644.197
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,355,Onchocerciasis,1,Number,2015,1135703.334,2005366.869,546160.7992
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,356,Trachoma,1,Number,2015,279236.9776,396021.605,192788.4473
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,357,Dengue,1,Number,2015,764114.3258,1744171.353,346792.562
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,358,Yellow fever,1,Number,2015,91.83931415,252.0622964,23.41043661
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,359,Rabies,1,Number,2015,93.98160811,136.8975647,62.40644299
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,360,Intestinal nematode infections,1,Number,2015,3173847.843,5090772.874,1861313.602
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,361,Ascariasis,1,Number,2015,870951.5705,1464311.656,482489.9381
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,362,Trichuriasis,1,Number,2015,544105.8142,946025.9907,290695.2664
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,363,Hookworm disease,1,Number,2015,1758790.458,2754904.102,1088473.563
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,364,Food-borne trematodiases,1,Number,2015,1686462.881,3066811.019,857126.4997
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,365,Other neglected tropical diseases,1,Number,2015,5261056.417,12199015.07,2558471.434
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,366,Maternal disorders,1,Number,2015,898826.7937,1222899.844,642826.8012
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,367,Maternal hemorrhage,1,Number,2015,84740.39864,119540.2777,57264.3029
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,368,Maternal sepsis and other maternal infections,1,Number,2015,56513.74166,102448.0615,29500.25057
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,369,Maternal hypertensive disorders,1,Number,2015,222353.3255,365444.5717,118434.8775
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,370,Maternal obstructed labor and uterine rupture,1,Number,2015,351980.8334,499852.6899,234605.9042
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,371,"Maternal abortion, miscarriage, and ectopic pregnancy",1,Number,2015,48240.45228,78532.30833,27218.6889
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,379,Other maternal disorders,1,Number,2015,134998.0422,190243.4638,90629.7467
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,380,Neonatal disorders,1,Number,2015,10710514.85,13786100.87,8113924.962
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,381,Neonatal preterm birth complications,1,Number,2015,5090937.967,6555606.191,3864454.774
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,382,Neonatal encephalopathy due to birth asphyxia and trauma,1,Number,2015,3769384.008,5809328.279,2451709.561
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,383,Neonatal sepsis and other neonatal infections,1,Number,2015,17663.98295,30971.83099,9215.595908
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,384,Hemolytic disease and other neonatal jaundice,1,Number,2015,602983.0358,770791.7659,451882.1464
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,385,Other neonatal disorders,1,Number,2015,1229545.859,1647161.833,836452.3178
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,386,Nutritional deficiencies,1,Number,2015,54632444.74,77894323.8,36772792.49
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,387,Protein-energy malnutrition,1,Number,2015,2823292.972,3984231.831,1820268.76
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,388,Iodine deficiency,1,Number,2015,2386885.77,3564160.966,1508337.333
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,389,Vitamin A deficiency,1,Number,2015,232393.2326,345904.3525,143524.2455
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,390,Iron-deficiency anemia,1,Number,2015,48529182.06,69725162.29,32560762.4
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,391,Other nutritional deficiencies,1,Number,2015,660690.7032,1026855.144,396001.8646
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,392,"Other communicable, maternal, neonatal, and nutritional diseases",1,Number,2015,3929693.019,5786555.785,2566866.042
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,393,Sexually transmitted diseases excluding HIV,1,Number,2015,1573731.188,2501799.884,974008.9995
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,394,Syphilis,1,Number,2015,242831.5101,333729.193,166126.0029
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,395,Chlamydial infection,1,Number,2015,364646.9473,589508.3141,210551.5148
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,396,Gonococcal infection,1,Number,2015,444907.1501,691828.5775,260761.1252
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,397,Trichomoniasis,1,Number,2015,194276.8246,408305.5763,78006.18355
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,398,Genital herpes,1,Number,2015,236359.0138,554193.5058,74319.13902
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,399,Other sexually transmitted diseases,1,Number,2015,90709.74255,129703.7869,61521.79592
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,400,Hepatitis,1,Number,2015,406363.8623,588809.5921,267563.4244
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,401,Acute hepatitis A,1,Number,2015,172521.4304,249662.2561,111513.3624
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,402,Hepatitis B,1,Number,2015,190228.4773,282240.5016,121101.056
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,403,Hepatitis C,1,Number,2015,8679.020303,16540.68475,4258.222775
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,404,Acute hepatitis E,1,Number,2015,34934.93433,51739.76903,22422.46115
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,405,Leprosy,1,Number,2015,30988.36148,43527.12694,20866.41046
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,408,Other infectious diseases,1,Number,2015,1949597.969,2797050.038,1307068.004
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,409,Non-communicable diseases,1,Number,2015,638480843.9,819498896.2,478716595
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,410,Neoplasms,1,Number,2015,8569330.486,11079155.43,6265490.452
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,411,Esophageal cancer,1,Number,2015,128614.4564,167469.2214,91965.25547
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,414,Stomach cancer,1,Number,2015,396451.4427,504160.2601,292439.5147
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,417,Liver cancer,1,Number,2015,188184.2206,245603.4887,130351.3136
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,418,Liver cancer due to hepatitis B,1,Number,2015,59869.21183,80385.45052,40226.64229
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,419,Liver cancer due to hepatitis C,1,Number,2015,44313.07597,57302.84144,31566.70795
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,420,Liver cancer due to alcohol use,1,Number,2015,53454.79272,70055.93985,37330.69854
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,421,Liver cancer due to other causes,1,Number,2015,30547.14011,40635.75009,20741.69932
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,423,Larynx cancer,1,Number,2015,147303.2137,194260.5867,105723.9083
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,426,"Tracheal, bronchus, and lung cancer",1,Number,2015,513611.1239,648795.3295,377921.0978
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,429,Breast cancer,1,Number,2015,1796540.224,2411610.203,1270718.907
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,432,Cervical cancer,1,Number,2015,264047.8009,342643.7188,187903.9913
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,435,Uterine cancer,1,Number,2015,250228.8225,341043.7831,172376.5586
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,438,Prostate cancer,1,Number,2015,1150297.809,1643341.097,804917.2836
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,441,Colon and rectum cancer,1,Number,2015,762767.7309,979632.3921,564220.9641
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,444,Lip and oral cavity cancer,1,Number,2015,209081.7172,271388.4274,150168.1014
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,447,Nasopharynx cancer,1,Number,2015,69697.96411,95787.82539,47248.21161
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,450,Other pharynx cancer,1,Number,2015,79549.15593,104253.221,57762.07491
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,453,Gallbladder and biliary tract cancer,1,Number,2015,39518.79186,51517.68052,27665.14613
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,456,Pancreatic cancer,1,Number,2015,86585.62577,112157.1002,61118.04094
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,459,Malignant skin melanoma,1,Number,2015,180498.0301,257598.7048,120803.4623
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,462,Non-melanoma skin cancer,1,Number,2015,147985.4837,197722.5561,104684.8342
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,465,Ovarian cancer,1,Number,2015,150680.7783,192271.1293,110486.6459
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,468,Testicular cancer,1,Number,2015,42107.57232,58328.97452,28423.66498
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,471,Kidney cancer,1,Number,2015,202745.7527,270548.0402,145682.1816
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,474,Bladder cancer,1,Number,2015,267046.8241,349376.3502,193671.0936
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,477,Brain and nervous system cancer,1,Number,2015,126085.7752,164546.6135,90253.90295
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,480,Thyroid cancer,1,Number,2015,190022.7689,259256.7031,132544.8786
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,483,Mesothelioma,1,Number,2015,12222.10095,15827.60704,8742.462153
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,484,Hodgkin lymphoma,1,Number,2015,48488.39763,65819.47435,33715.9593
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,485,Non-Hodgkin lymphoma,1,Number,2015,312292.5105,414199.0255,221846.8481
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,486,Multiple myeloma,1,Number,2015,104027.711,134835.3435,73597.23204
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,487,Leukemia,1,Number,2015,379420.2161,488867.4228,276168.2021
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,488,Other neoplasms,1,Number,2015,323226.4647,431811.5784,228576.7938
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2015,25620138.48,33656618.77,18401574.9
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,492,Rheumatic heart disease,1,Number,2015,1654720.779,2530940.645,1041408.606
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,493,Ischemic heart disease,1,Number,2015,7274735.872,9940309.092,4958633.009
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,494,Cerebrovascular disease,1,Number,2015,6455164.982,8609598.223,4486990.404
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,495,Ischemic stroke,1,Number,2015,3659981.545,4874933.74,2559278.165
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,496,Hemorrhagic stroke,1,Number,2015,2795183.438,3749592.782,1945789.632
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,498,Hypertensive heart disease,1,Number,2015,669988.4397,917055.2437,467102.8271
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,499,Cardiomyopathy and myocarditis,1,Number,2015,275097.1088,377893.5346,190348.1179
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,500,Atrial fibrillation and flutter,1,Number,2015,2634580.531,3637261.71,1782603.137
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,502,Peripheral artery disease,1,Number,2015,572829.1991,1056178.906,272090.3615
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,503,Endocarditis,1,Number,2015,12324.66059,17114.4059,8509.259877
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,507,Other cardiovascular and circulatory diseases,1,Number,2015,6070696.912,8291725.389,4149988.03
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,508,Chronic respiratory diseases,1,Number,2015,30465853.54,38294174.54,23341386.73
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,509,Chronic obstructive pulmonary disease,1,Number,2015,12047034.29,13725417.12,10206828.72
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,510,Pneumoconiosis,1,Number,2015,474004.2978,682574.4749,305575.0528
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,511,Silicosis,1,Number,2015,65662.06442,95432.94695,41660.9264
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,512,Asbestosis,1,Number,2015,24848.29948,35559.81672,15957.55073
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,513,Coal workers pneumoconiosis,1,Number,2015,13326.63175,19053.83999,8383.192502
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,514,Other pneumoconiosis,1,Number,2015,370167.3021,533883.4545,239161.0378
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,515,Asthma,1,Number,2015,15898853.1,22344063.57,10370969.89
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,516,Interstitial lung disease and pulmonary sarcoidosis,1,Number,2015,234706.1591,334204.5922,147532.5571
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,520,Other chronic respiratory diseases,1,Number,2015,1811255.699,2123407.93,1483665.172
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,521,Cirrhosis and other chronic liver diseases,1,Number,2015,500968.9726,683101.7733,352856.2623
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,522,Cirrhosis and other chronic liver diseases due to hepatitis B,1,Number,2015,130581.5808,178685.2703,88683.93692
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,523,Cirrhosis and other chronic liver diseases due to hepatitis C,1,Number,2015,111399.5096,152563.7544,78192.92808
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,524,Cirrhosis and other chronic liver diseases due to alcohol use,1,Number,2015,133944.2597,185133.2024,92541.95675
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,525,Cirrhosis and other chronic liver diseases due to other causes,1,Number,2015,125043.6225,172222.8227,87493.46954
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,526,Digestive diseases,1,Number,2015,12142809.72,16592500.07,8491978.547
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,527,Peptic ulcer disease,1,Number,2015,2341741.549,3293602.535,1605594.948
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,528,Gastritis and duodenitis,1,Number,2015,4913041.832,6967087.759,3347343.518
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,529,Appendicitis,1,Number,2015,136021.0404,184612.1204,92038.72416
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,530,Paralytic ileus and intestinal obstruction,1,Number,2015,37298.29081,51128.15499,25076.85057
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,531,"Inguinal, femoral, and abdominal hernia",1,Number,2015,195795.6231,363110.0154,96985.28877
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,532,Inflammatory bowel disease,1,Number,2015,2387068.706,3263488.1,1653189.939
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,533,Vascular intestinal disorders,1,Number,2015,11015.31766,14841.17859,7443.021687
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,534,Gallbladder and biliary diseases,1,Number,2015,600966.2371,826383.4656,409402.3848
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,535,Pancreatitis,1,Number,2015,299977.6764,406713.2207,203350.5866
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,541,Other digestive diseases,1,Number,2015,1219883.446,1677547.383,838514.9725
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,542,Neurological disorders,1,Number,2015,59325599.51,81083263.73,40844983.37
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,543,Alzheimer disease and other dementias,1,Number,2015,6851171.208,9062796.258,4883903.632
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,544,Parkinson disease,1,Number,2015,737787.9567,990054.6991,516082.6659
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,545,Epilepsy,1,Number,2015,6286870.442,8250160.358,4315801.022
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,546,Multiple sclerosis,1,Number,2015,667534.5217,855601.7027,472020.1767
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,547,Migraine,1,Number,2015,32898837.14,48883246.37,20303578.3
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,548,Tension-type headache,1,Number,2015,2260491.511,4169704.653,1058129.184
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,549,Medication overuse headache,1,Number,2015,9164689.852,13077971.13,6094497.365
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,554,Motor neuron disease,1,Number,2015,42333.5982,55098.92083,30486.01165
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,557,Other neurological disorders,1,Number,2015,415883.2712,547511.7589,301218.885
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,558,Mental and substance use disorders,1,Number,2015,149977905.2,193130776.7,108716109.9
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,559,Schizophrenia,1,Number,2015,15020464.73,18623230.12,10816114.54
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,560,Alcohol use disorders,1,Number,2015,6321340.07,8985846.206,4205566.064
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,561,Drug use disorders,1,Number,2015,9849392.989,12775215.23,6958981.525
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,562,Opioid use disorders,1,Number,2015,6969588.899,8999784.148,4842508.827
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,563,Cocaine use disorders,1,Number,2015,521457.1112,733886.8088,328959.7728
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,564,Amphetamine use disorders,1,Number,2015,874704.4084,1308682.954,513446.1897
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,565,Cannabis use disorders,1,Number,2015,577232.1891,816214.87,371816.904
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,566,Other drug use disorders,1,Number,2015,906410.3812,1312133.75,550064.6226
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,567,Depressive disorders,1,Number,2015,54255425.64,72943339.01,37569859.28
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,568,Major depressive disorder,1,Number,2015,44224411.55,60297012.18,29672480.36
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,569,Dysthymia,1,Number,2015,10031014.09,14267117.98,6605890.804
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,570,Bipolar disorder,1,Number,2015,9004731.782,13387963.55,5501730.06
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2015,24642952.09,33647838.6,16813674
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,572,Eating disorders,1,Number,2015,1386084.565,1941212.51,915945.3306
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,573,Anorexia nervosa,1,Number,2015,620473.5461,897687.5012,411270.3804
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,574,Bulimia nervosa,1,Number,2015,765611.0192,1108490.715,489956.7173
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,575,Autistic spectrum disorders,1,Number,2015,10051514.87,13800330.48,6740117.886
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,576,Autism,1,Number,2015,6335927.492,8916094.44,4112031.185
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,577,Asperger syndrome and other autistic spectrum disorders,1,Number,2015,3715587.382,5424643.363,2479585.203
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,578,Attention-deficit/hyperactivity disorder,1,Number,2015,620074.357,947655.1411,370112.2168
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,579,Conduct disorder,1,Number,2015,5770461.853,8955650.492,3485234.194
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,582,Idiopathic developmental intellectual disability,1,Number,2015,3442052.272,5996871.678,1506368.646
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,585,Other mental and substance use disorders,1,Number,2015,9613409.93,12951868.46,6699698.357
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All Ages,586,"Diabetes, urogenital, blood, and endocrine diseases",1,Number,2015,66092720.43,88865764.18,46781498.16
